,compound_id,smiles,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
8179,CPD002365381,COc1cccc2C(CC(=O)c3ccc(F)cc3)C4=C(CC(C)(C)CC4=O)Oc12,-5.836,COc1cccc2c1OC1=C(C(=O)CC(C)(C)C1)C2CC(=O)c1ccc(F)cc1,-5.836,,-0.0,0,2769.0
8180,CPD002487410,COc1cccc(c1)N2CCN(CC2)C(=O)COc3ccc4C(=O)C(=COc4c3)c5ccccc5,-4.559,COc1cccc(N2CCN(C(=O)COc3ccc4c(=O)c(-c5ccccc5)coc4c3)CC2)c1,-4.559,,-0.0,0,6509.0
8181,CPD002453988,Nc1ncc(c2ccccc2)c(n1)c3ccc(OCc4ccc(F)cc4)cc3O,-6.662,Nc1ncc(-c2ccccc2)c(-c2ccc(OCc3ccc(F)cc3)cc2O)n1,-6.662,,-0.0,0,1337.0
8182,CPD002371497,CCC1CCCCN1C(=O)CN2C(=O)N(c3ccc(F)cc3)S(=O)(=O)c4ccccc24,-3.621,CCC1CCCCN1C(=O)CN1C(=O)N(c2ccc(F)cc2)S(=O)(=O)c2ccccc21,-3.621,,-0.0,0,8329.0
8183,CPD002392980,COc1cccc(c1)C(=O)NN2CC(=O)C(=C2N)c3nc(cs3)c4ccc(Br)cc4,-5.578,COc1cccc(C(=O)NN2CC(=O)C(c3nc(-c4ccc(Br)cc4)cs3)=C2N)c1,-5.578,,-0.0,0,3398.0
8184,CPD002488657,Cc1ccc(NC(=O)c2cc(nc3ccccc23)c4cccnc4)c(O)c1,-5.443,Cc1ccc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)c(O)c1,-5.443,,-0.0,0,3781.5
8185,CPD002375009,COC(=O)c1ccc(cc1)C2N(Cc3cccnc3)C(=O)c4[nH]nc(c24)c5ccccc5O,-4.522,COC(=O)c1ccc(C2c3c(-c4ccccc4O)n[nH]c3C(=O)N2Cc2cccnc2)cc1,-4.522,,-0.0,0,6603.0
8186,CPD002439846,Fc1cccc(c1)c2cc(=O)c3cc(Cl)ccc3o2,-5.689,O=c1cc(-c2cccc(F)c2)oc2ccc(Cl)cc12,-5.689,,-0.0,0,3119.5
8187,CPD002499866,Fc1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4cccc(Cl)c4Cl,-4.514,O=C1CCCC2=C1C(c1cccc(Cl)c1Cl)CC(=O)N2c1ccc(F)cc1,-4.514,,-0.0,0,6621.5
8188,CPD002455841,Cc1cccc(OCC(=O)Nc2cc(ccc2N3CCOCC3)c4nn(C)c(=O)c5ccccc45)c1,-4.917,Cc1cccc(OCC(=O)Nc2cc(-c3nn(C)c(=O)c4ccccc34)ccc2N2CCOCC2)c1,-4.917,,-0.0,0,5394.0
8189,CPD000560369,CCN(CC)S(=O)(=O)c1ccc2n(C)cc(C(=O)N3CCN(CC3)c4ccccn4)c(=O)c2c1,-3.356,CCN(CC)S(=O)(=O)c1ccc2c(c1)c(=O)c(C(=O)N1CCN(c3ccccn3)CC1)cn2C,-3.356,,-0.0,0,8556.0
8190,CPD002500480,Cc1cccc(c1)c2cc(C(=O)O)c3ccccc3n2,-5.843,Cc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1,-5.843,,-0.0,0,2742.5
8191,CPD002453011,Oc1c2C(C3=C(CCCC3=O)Nc2nn1c4ccccc4)c5ccccc5,-4.716,O=C1CCCC2=C1C(c1ccccc1)c1c(nn(-c3ccccc3)c1O)N2,-4.716,,-0.0,0,6064.0
8192,CPD002357598,Fc1ccc(cc1)C(=O)Nc2cccc(c2)c3nc4cc(Cl)ccc4o3,-4.5,O=C(Nc1cccc(-c2nc3cc(Cl)ccc3o2)c1)c1ccc(F)cc1,-4.5,,-0.0,0,6665.5
8193,CPD002454982,Clc1cccc(c1)C2CC(=O)Nc3c2cc(Br)c4ccccc34,-4.143,O=C1CC(c2cccc(Cl)c2)c2cc(Br)c3ccccc3c2N1,-4.143,,-0.0,0,7541.5
8194,CPD002395401,CCCn1c(nc2ccccc12)C3CN(C(=O)C3)c4cccc(c4)C(F)(F)F,-5.091,CCCn1c(C2CC(=O)N(c3cccc(C(F)(F)F)c3)C2)nc2ccccc21,-5.091,,-0.0,0,4873.5
8195,CPD002406039,CN1C(Nc2ccccc2C1=O)c3cc4ccccc4nc3O,-5.31,CN1C(=O)c2ccccc2NC1c1cc2ccccc2nc1O,-5.31,,-0.0,0,4160.0
8196,CPD000711116,Cc1oc(NC(=O)CSc2nc3ccccc3c(=O)n2CCCO)c4c(O)nnc(C)c14,-5.598,Cc1nnc(O)c2c(NC(=O)CSc3nc4ccccc4c(=O)n3CCCO)oc(C)c12,-5.598,,-0.0,0,3345.5
